"y","s1","s2","s3","x_exp","x1"
NA,0,0,0,0,-1.49664215212652
NA,0,1,0,0,0.150513831744469
NA,1,1,0,1,0.159223798120951
NA,0,0,0,0,1.76713570366027
NA,0,0,1,1,-0.253456747891822
NA,1,1,1,0,0.623067152966038
NA,0,0,0,0,-1.65154262270104
NA,1,1,1,1,0.862258393276855
NA,1,0,1,1,0.218217891067046
NA,1,0,1,0,0.77021364641172
0,0,0,0,0,0.0402953159464892
NA,1,1,1,0,1.2189168946225
NA,0,0,0,1,0.0889789323907453
1,1,1,1,0,-1.0115524194248
NA,1,1,1,0,-0.652924429751455
NA,1,1,1,0,-1.2691652110617
NA,0,0,0,0,0.434699714635787
NA,0,0,0,0,0.418025744117922
NA,1,1,1,0,0.139120942682726
NA,0,0,1,0,-1.03258253104979
NA,0,0,0,0,-0.853962144371804
NA,1,1,1,1,-0.548428980686566
NA,0,0,0,0,-0.800098756282907
NA,0,0,0,1,0.490668431030224
NA,1,1,1,0,-0.976817999272254
NA,1,1,1,1,0.845267532330389
NA,1,1,1,0,0.353332581179032
NA,0,0,0,0,0.00695760664606056
NA,0,1,1,0,0.862761235432888
NA,0,0,0,0,0.814609309012005
NA,0,0,1,0,-0.541916593249712
NA,0,1,1,0,-0.21747089730589
NA,0,0,0,0,0.886266614040354
NA,1,1,1,0,1.71758115328213
NA,1,0,0,0,-0.764499183911877
NA,1,1,1,0,0.927091572185917
0,1,0,1,0,0.234656323858817
NA,1,0,0,0,1.32927088239403
NA,0,0,0,0,0.926048372572479
NA,0,1,0,1,0.26539381030596
NA,0,1,0,0,-0.848794903967124
NA,0,1,0,1,0.506460658872272
NA,1,0,1,0,-0.0656427273952586
NA,0,0,0,0,-1.0368215802652
NA,1,0,0,0,-1.36995870963025
NA,1,1,1,0,-0.0592184525058533
NA,1,1,1,0,-0.223702256324995
NA,1,1,1,1,1.34597864011753
NA,1,1,1,1,0.0726126220436221
NA,0,0,1,0,-1.83879947729716
NA,0,1,0,1,0.885257352006411
NA,0,0,1,1,-1.21739054441717
NA,0,0,0,0,0.164197916663797
NA,1,1,1,0,0.225725914353123
NA,0,0,0,0,1.95042059595355
NA,0,0,1,0,-2.64292824115454
NA,0,0,0,0,1.09581054081973
NA,0,0,1,1,-1.14889556011728
NA,1,1,1,0,0.745751106747619
NA,0,0,1,0,0.670070451384346
NA,0,0,0,1,-0.308167800998279
NA,0,0,0,0,-0.189183166365283
0,0,0,0,0,1.26725939359122
NA,0,0,0,0,0.282000072512846
NA,1,1,1,1,0.306565341013652
NA,1,1,1,0,1.00016074040807
NA,0,0,0,1,1.16958451003416
NA,1,1,1,1,0.0399298373043147
NA,1,0,0,1,1.46880186570888
NA,0,1,0,0,0.634376469236087
NA,1,1,1,1,0.645554672491741
NA,0,1,1,0,0.975456052581641
NA,1,1,1,1,0.056486037129362
NA,0,0,0,0,-0.485929799197327
NA,1,1,1,0,0.048071091808168
NA,1,1,1,0,0.631705729836691
NA,0,0,0,0,0.141465403084081
NA,1,1,0,0,-0.295412224990762
NA,0,0,0,0,0.272568301528713
NA,0,0,0,0,1.54667130009184
NA,0,1,0,0,-0.703906662484676
0,0,0,0,0,-1.03886379542907
NA,1,0,1,1,-0.993698812531899
NA,1,0,0,0,0.603378397378772
NA,1,1,1,1,-0.44894703533515
NA,0,1,0,0,-0.0494705282866941
NA,0,0,1,1,-0.150944871641007
1,0,1,1,1,-0.275854199167146
0,0,0,1,0,-0.121907381774699
NA,1,1,0,0,0.166665756755044
NA,0,1,0,0,-0.00460006755901345
NA,1,1,1,0,0.0679034374447566
NA,0,0,1,1,0.714153239452556
NA,1,0,1,1,-0.0564674608068796
NA,1,0,0,0,0.682683784783025
NA,0,1,0,0,-0.614953351678506
NA,1,1,1,0,-2.06589070225342
NA,0,0,1,1,-1.94932899878607
NA,1,1,0,1,0.280692678474201
NA,1,1,1,0,2.34296595884618
NA,0,0,1,0,0.183073114378523
NA,0,0,0,0,0.247272846985445
NA,1,1,1,1,1.29526502357975
NA,0,1,0,0,0.212030249556906
NA,1,1,1,0,1.00191261258976
NA,0,1,0,0,-0.816157002951464
NA,0,0,1,1,-2.28939769406586
NA,0,1,1,1,1.15642783565644
NA,1,1,1,0,0.224623038679112
NA,1,1,1,1,-1.63980922914078
NA,1,1,1,0,2.13077549621607
NA,0,0,1,0,-0.34894963586608
NA,0,0,0,1,-0.0898071603972091
NA,0,0,0,0,-0.0942493277856376
NA,0,0,0,0,0.400698432625311
NA,1,0,0,0,-0.548845557234389
NA,1,0,0,0,0.312323754940142
NA,1,1,0,1,0.476167094755237
NA,1,1,1,0,1.31776513745688
NA,1,0,1,1,-0.244180250446928
NA,0,0,0,0,0.321840366844433
0,0,0,0,1,-0.321158976735087
1,1,1,1,1,0.0633631559242345
NA,1,1,1,0,-0.747009451327622
NA,1,1,1,0,1.14986821491267
NA,0,0,0,0,0.665323083229187
NA,0,0,1,1,-0.387599563564699
NA,1,1,1,0,0.533416608716169
1,1,1,1,1,0.205786076429653
NA,0,0,0,0,0.332029296160481
NA,0,1,1,1,0.417602904007063
0,1,1,1,0,0.669942995309472
NA,1,1,1,1,-0.0524720343300599
NA,0,0,0,1,-1.06387728385815
NA,0,1,1,0,-0.784004574527932
NA,1,1,1,0,-1.0877976193685
NA,0,0,1,0,0.388078489850465
NA,0,1,0,0,-0.623348732485775
NA,0,0,0,1,-0.905159185094429
0,1,0,0,1,-0.396688792075319
1,1,1,1,0,0.119338348322885
NA,0,0,0,0,0.433828423068751
NA,0,0,0,0,1.40216904463978
NA,0,0,1,1,0.867438817741298
1,1,1,1,0,0.00545644500960984
NA,0,1,1,0,-0.204759045139046
NA,1,1,1,0,-1.47899538822062
NA,0,0,1,1,-0.0945839555462441
NA,1,1,1,0,0.520314116381275
NA,1,1,1,0,-0.736707032307025
NA,0,0,0,0,1.23143155844122
NA,0,0,0,1,0.737854105359354
NA,1,1,1,0,0.0228683282706692
NA,1,1,1,0,1.04854993801417
NA,0,0,0,0,-1.87917458790118
NA,0,1,1,0,0.091902973417961
NA,1,0,0,0,1.37657597763543
1,1,0,1,0,0.171202604260204
NA,0,0,0,0,-0.330434038942741
NA,0,0,0,0,0.692408699477537
NA,0,0,0,0,-0.10539474038069
NA,0,0,0,1,-1.32021263309534
NA,0,0,0,0,-0.41946025550762
NA,1,0,1,0,-0.303837250651052
NA,0,1,1,0,-1.78622297471875
NA,0,1,1,0,0.98368850119958
NA,0,0,0,1,-0.372610414144655
NA,0,0,0,0,-0.962943609834454
NA,1,1,1,0,-1.16982647063067
NA,0,1,0,0,0.0821636482403062
NA,0,0,0,1,-1.31094013222191
0,0,0,0,0,0.820036443651313
NA,0,0,0,1,-0.359426697547449
NA,0,0,0,0,1.03672321563921
1,1,1,1,0,0.35730025699009
NA,0,1,0,0,-0.215246932183318
NA,0,1,0,0,-2.05231032504381
NA,0,0,1,0,1.26236099222995
NA,1,1,1,0,0.369401754846505
NA,0,1,1,0,0.166375938526589
NA,0,0,0,0,1.10430307746706
0,0,0,0,0,0.884954136324307
NA,0,0,0,0,-0.374417564669856
NA,1,1,1,0,-0.677536659933408
NA,0,0,0,1,0.469239749575101
NA,0,1,0,0,0.551933413605063
1,1,0,1,0,-0.146435361234903
NA,0,1,0,0,0.790582075519259
NA,1,0,1,0,0.335158612560957
NA,1,0,0,1,-0.60261134565277
NA,1,0,1,0,-0.645305691015428
NA,0,0,1,0,-1.48048550459837
NA,0,0,0,0,-1.89073464077582
NA,1,1,1,0,0.634850780753521
NA,1,0,0,0,-0.611345458840047
NA,1,1,0,1,-0.750031557574354
NA,0,0,0,0,-0.38874683615016
NA,0,1,0,0,0.503323304652606
NA,1,1,1,0,1.42963683896317
NA,0,0,0,1,2.39951214242023
NA,1,1,1,0,-1.56344531602225
NA,1,1,1,1,1.12282568491378
NA,1,1,1,0,0.978922926891032
NA,1,1,1,1,1.77415017438421
NA,0,0,0,0,-0.509898532908907
NA,1,0,1,0,2.43384980911494
NA,1,0,0,0,0.81193366735246
NA,0,0,0,0,-0.70259949598114
0,1,1,1,0,1.59588411857729
NA,1,1,0,0,-1.26493717770242
NA,0,0,0,0,0.782222049022261
NA,1,1,1,0,0.847126890004085
NA,0,0,0,0,-1.66919753864389
NA,0,0,0,0,-0.951837889403051
NA,0,0,0,0,1.01356029308714
0,0,0,0,0,-0.351251423711329
NA,0,1,1,1,0.463186613886176
NA,0,1,1,0,1.49261932509288
NA,0,0,0,0,0.358361418117981
NA,1,0,0,0,1.02688014414312
NA,1,1,1,0,1.7497376119355
NA,1,1,1,0,-0.0853733068427303
NA,1,0,1,0,0.532103771608567
1,1,1,1,0,-0.537494383796175
NA,0,0,1,1,-0.452145352551841
NA,1,1,1,1,-0.612400479380134
1,1,1,1,0,0.63359755881177
NA,1,1,1,0,0.889237201443872
NA,0,0,1,1,0.283026558176299
0,1,0,0,0,-1.06984419072969
NA,0,1,0,0,0.738444998396759
NA,0,0,0,0,-0.869022680868067
NA,0,0,1,0,0.866044429236543
NA,0,0,0,1,-0.312783930554057
NA,1,0,0,1,-0.930722018488512
NA,0,0,0,0,-0.869179537082458
NA,1,0,1,0,0.500948112980823
NA,1,1,1,1,0.150602104543526
NA,0,0,0,0,0.599760529445505
0,0,1,0,0,0.524983580383339
NA,1,1,1,1,1.11566434851581
NA,0,0,0,1,1.66677655132035
NA,0,0,0,0,-0.918237360059459
NA,0,1,0,0,-0.0498531008867654
NA,1,0,0,1,0.131007355604298
NA,1,0,0,0,-1.38208883213517
NA,0,1,0,0,-0.860620711849516
NA,1,0,1,0,0.224780920171389
NA,0,1,0,0,-1.22967625600115
NA,1,1,1,0,0.765157072519318
NA,1,1,1,1,-0.520591461640608
1,1,1,1,1,-0.112084453148055
NA,1,1,1,0,-1.24850378474662
NA,1,1,1,1,0.013570700526731
NA,1,1,1,0,0.221442007913723
NA,0,0,1,0,0.0016873969989811
NA,0,0,0,1,0.931277208017355
NA,1,0,0,0,-0.636275120038479
NA,0,1,0,1,-1.8917386393469
NA,0,1,1,0,0.580590856673542
0,0,0,0,0,0.966293140573912
NA,1,1,1,1,-0.904979172878396
NA,0,0,0,1,-1.24559661571609
NA,1,1,1,1,0.702462511337726
NA,0,1,1,0,0.176842287520272
NA,1,1,1,0,-0.17202329235856
NA,0,0,0,0,1.04591053743029
NA,0,0,1,0,-0.0928221816537651
1,1,1,1,1,-0.0975112914194588
NA,1,0,1,0,0.539088359133859
NA,0,1,0,0,1.93789247926251
NA,0,0,0,0,0.593668122878014
NA,1,1,1,0,-0.112489147732562
NA,1,1,1,0,1.10548694918078
1,1,1,1,0,1.23274593329221
NA,0,0,1,0,-0.0258109208397676
NA,1,1,1,0,-1.34052330604515
NA,0,0,1,1,-0.33185867070328
NA,1,1,1,1,1.04214019012758
NA,0,1,1,0,0.499627973485462
NA,1,1,1,0,2.48672145344537
NA,1,1,1,0,-0.397085274890698
NA,0,0,1,1,0.884052573963083
NA,0,1,1,0,-0.9530765959433
NA,1,0,0,1,-0.347429629900511
NA,0,0,0,0,-0.285464880159391
NA,0,0,0,0,-0.489320727939202
0,0,0,0,1,-1.41555971675132
NA,0,0,0,0,-0.326027585066525
NA,1,1,1,0,0.469801742031469
NA,0,0,0,0,0.0552365991264496
NA,1,0,0,0,1.4791100158378
NA,1,1,1,1,-0.110379381490091
NA,1,0,0,0,1.28316117552764
NA,1,1,1,1,-0.789682201799495
NA,1,1,1,1,0.262192917241978
NA,1,1,1,0,1.49205934126284
NA,0,1,1,1,-0.0377305556082749
NA,1,1,1,1,2.12740267288275
NA,0,1,0,0,0.53016108016346
NA,1,1,1,0,0.866170386172084
NA,1,1,1,0,-0.619269618748042
NA,0,1,1,0,-1.164224235288
NA,1,1,1,0,-0.259003312197183
NA,0,0,0,1,-0.843376899274883
NA,1,1,1,0,0.726573059553217
NA,1,1,1,0,-2.45132112468858
NA,0,0,1,0,0.0412312319560494
NA,0,1,0,0,0.340585375877576
NA,0,0,0,0,-2.30458716524641
0,0,0,1,0,-1.373521684961
NA,1,1,1,0,-0.166725453634423
NA,1,1,1,0,0.246488516455102
NA,1,1,1,0,-0.359477766444268
NA,0,0,0,0,-0.528905997667996
NA,0,0,1,0,-0.726293433521729
NA,0,0,0,0,0.996889600197155
NA,0,0,1,0,0.196122473386757
NA,1,1,1,0,-0.70743315179421
0,0,0,0,0,0.642138611044872
NA,1,1,1,0,-0.228714950433485
NA,0,0,0,0,0.988203133761776
0,0,0,0,1,-1.39648172669466
NA,0,0,1,0,-0.0327817835394656
NA,1,0,1,0,-0.763587254873594
NA,1,1,1,0,-1.71501924483174
NA,1,1,1,1,-1.26409061526501
NA,0,0,0,0,-0.172957326196057
NA,0,1,0,1,-0.537246126087545
NA,0,0,1,0,0.0633456582734173
NA,1,1,1,0,0.126761094427049
NA,0,0,0,0,-1.15969516403507
NA,0,1,1,1,1.13205443388895
NA,0,0,1,1,0.108203062290281
NA,1,0,1,0,1.14073761308094
NA,0,1,1,0,1.76042759899974
NA,0,0,0,0,-0.369955070435429
NA,0,0,1,0,-1.15790957317231
NA,0,0,0,0,0.120246504940959
NA,0,0,0,0,-0.653680981545631
NA,1,1,1,1,-0.964966230097961
NA,0,0,0,1,-0.0971950028145216
NA,1,1,1,0,1.551400426638
NA,0,0,0,0,0.683011939580675
NA,0,0,0,0,-0.825337197615706
NA,1,1,1,0,-0.304122098076193
NA,0,0,1,0,0.025927697841432
NA,1,1,1,0,1.31436289505221
NA,0,0,0,1,0.596222599293999
NA,0,0,0,1,-0.801081775589741
NA,1,1,1,1,-1.94154873887091
NA,1,0,0,0,-0.00150480849265954
NA,0,1,0,0,-0.14795296990381
NA,0,0,0,1,-1.02826054538657
NA,0,0,1,1,-0.112415605016628
NA,0,0,0,0,1.65745871450675
NA,0,0,0,0,0.379244259156106
NA,0,0,1,0,-0.535249578934587
NA,1,1,1,1,1.51777904849428
NA,0,0,0,1,0.240572187321487
NA,0,0,0,1,0.0211417033421088
NA,0,1,0,0,0.834304122846496
NA,0,0,1,0,-1.31873413491578
NA,1,0,1,1,1.09891221117744
NA,0,0,0,0,-0.554284399330439
NA,1,0,1,0,1.57507119746128
NA,1,0,1,0,1.07920671743237
1,1,0,1,0,1.25657711850003
NA,0,0,0,0,-0.0887556032519733
NA,0,1,1,1,-0.0707995673897939
NA,1,0,1,1,0.953427495378815
NA,0,0,1,0,-0.455838283378903
NA,1,1,1,0,-1.77740176886651
NA,1,1,1,0,0.851914637983147
NA,0,0,0,1,1.1936350371563
NA,1,1,0,0,-1.19535954625987
NA,1,1,1,0,0.586753745047059
NA,1,1,1,0,0.573790766967297
NA,0,0,0,1,-1.49865688946439
NA,1,0,0,0,0.118689204292794
NA,1,1,1,1,1.73597359432567
NA,0,0,0,0,-0.498181082882848
NA,0,0,0,0,-1.33329456368489
NA,0,0,0,1,-1.87951764927542
NA,0,0,0,0,1.00453563904638
NA,1,0,0,0,0.416169203028632
NA,1,1,1,1,1.46869428569919
NA,1,1,1,0,-2.29813961767759
NA,0,0,0,1,1.41431271285551
NA,0,0,0,0,-0.111376021852754
NA,1,0,1,0,3.03813177868167
NA,0,0,0,0,0.194158754767058
NA,0,0,0,0,-1.63963265338304
NA,1,1,1,1,-0.505821239994908
NA,0,0,0,0,-1.32591627616452
NA,0,0,1,0,-1.67812273823293
NA,0,0,0,0,-1.56267985662252
NA,0,0,0,1,-0.698870332507019
NA,1,1,1,0,1.19606692763272
1,1,1,1,0,1.7167894507947
NA,0,0,1,0,-1.62291252884648
NA,1,0,1,0,-0.367491271797491
NA,0,0,0,0,-0.219895320618098
NA,0,0,0,0,1.00715869765212
NA,0,0,0,0,0.623850101459637
NA,1,0,0,1,0.266250664109809
NA,0,0,0,0,0.356639000694057
0,0,0,0,0,-1.08997441900259
NA,0,0,0,0,0.0247883727570699
NA,0,0,0,0,-0.502109795560365
1,1,1,1,0,1.99510350903322
NA,1,1,1,0,-1.976933533676
NA,0,0,0,1,0.740411252056495
NA,0,0,0,0,-2.43878406238672
NA,0,0,0,0,0.60358365756786
NA,1,1,1,1,0.14411337673994
NA,0,1,0,0,-0.782252709908951
NA,1,0,0,1,-0.789681181491048
0,0,0,1,0,1.26268088223757
NA,0,0,0,0,-0.781584076829227
NA,0,1,0,1,-0.293195055779
NA,0,0,0,1,-1.62770575796878
NA,1,0,0,1,-1.12683556272653
NA,0,1,1,0,-0.0771814034343068
NA,1,1,1,0,1.2229371933926
NA,0,1,1,1,-0.768987483867545
NA,0,0,0,0,1.79391938046308
NA,0,0,1,0,1.6383593953426
NA,1,0,0,1,0.404530710246515
NA,1,0,0,0,-0.888615844513736
NA,0,0,1,0,-0.318915001903098
NA,0,0,0,0,-0.0320194772494695
NA,1,1,1,0,-0.398613431959944
NA,1,1,1,1,-0.270713351818797
NA,1,1,0,1,1.96643952560879
NA,1,1,1,1,1.45015073539413
NA,0,1,1,0,1.46598752751571
NA,0,1,1,0,0.97839004815649
0,0,0,1,0,0.941768089237542
NA,1,1,1,0,0.711299486183673
NA,0,0,0,0,1.2489072955358
0,0,0,0,0,0.967531269916946
NA,1,1,1,0,0.58989492747967
NA,0,1,1,1,0.387305445612194
NA,1,1,0,0,2.5252227913155
1,1,0,1,1,0.166006945502852
NA,1,0,0,1,-0.527358941053392
NA,1,1,1,0,0.92359950076384
NA,0,0,0,0,-1.18491480769937
NA,1,1,1,1,0.877273212525956
NA,0,0,1,0,-0.222291122337805
NA,0,0,0,1,-1.43893763462884
NA,0,0,0,0,1.44565811295691
NA,1,1,1,0,0.154365720185801
1,1,1,1,0,0.65910978677235
NA,0,0,0,1,-0.588559200829993
NA,0,0,0,0,0.890387815873382
NA,0,0,0,1,-2.00886434902554
NA,1,1,1,1,0.69374508960297
0,0,0,0,0,-0.807173079828467
1,1,1,1,0,-0.682333877144778
NA,0,0,0,1,-0.327979111856268
NA,0,0,0,0,0.554504644874571
NA,1,1,1,0,-0.705991441624965
NA,0,0,0,0,-0.434211345028082
NA,1,1,1,0,1.98219593135166
NA,0,0,0,0,-0.252408592897933
NA,1,1,1,0,0.865531069142065
NA,0,0,0,1,0.148286406676081
NA,1,0,1,0,0.700612324700382
NA,0,0,0,0,1.02532271557607
NA,0,0,0,0,-0.665694949224827
NA,0,0,0,0,1.15387773851753
NA,1,1,1,0,0.533253724065764
NA,0,0,0,0,0.931257962216601
NA,0,0,0,1,-0.542343304920292
1,1,1,1,0,-0.255950024507319
NA,1,1,1,0,3.04506253607583
NA,0,0,1,1,-1.67413063377353
NA,1,0,1,1,-1.15893656592313
NA,1,1,1,0,2.06974696220831
NA,1,1,1,0,0.0642142938826113
NA,0,1,0,1,0.484659764157804
NA,1,0,1,0,-0.326561797890002
NA,1,0,0,1,-0.380090153896384
1,1,0,1,1,-0.0458884287591924
NA,0,0,0,1,-0.349354858130993
NA,1,1,1,1,-1.39180187558596
NA,0,0,0,0,0.496739875320201
0,1,0,0,0,-0.123081666393702
NA,1,1,1,0,0.24611384935724
NA,1,1,1,0,-0.434325690835838
NA,0,0,1,0,0.0158238763674641
NA,1,1,1,0,-0.0212701250667914
NA,1,1,1,0,0.575440203503017
0,0,0,0,0,1.2251984351997
NA,1,1,1,0,1.80583268869213
NA,0,1,1,1,2.1535348411739
NA,0,1,0,0,1.15493651164657
NA,1,1,1,1,-0.654159540288967
NA,0,0,0,1,2.1037171297401
NA,1,0,1,0,-0.669595344910784
NA,0,1,1,0,0.336705314072671
NA,1,1,1,1,0.670306378882464
NA,1,1,1,0,0.185122696838255
NA,0,1,1,0,0.0998751656395146
0,0,0,1,0,-0.594848872478915
NA,0,0,0,0,-1.24461821446281
NA,1,1,1,0,-0.0700735205845392
NA,1,0,0,0,1.79696064304707
NA,1,0,0,0,-0.215369948027614
NA,0,0,1,1,-1.39133592037353
NA,0,0,0,0,0.288232134228674
NA,0,0,0,1,1.07814732375249
0,1,1,0,0,-0.51488686739455
NA,0,1,0,0,1.30701408801778
NA,1,0,0,0,-1.69410471059269
NA,0,0,0,0,-1.58496294066061
NA,0,0,0,0,-0.210010382169067
NA,0,0,1,0,1.2006798163131
NA,0,0,1,1,0.751954618864462
NA,0,0,0,0,-0.745843592771639
NA,0,1,0,0,-1.38340825009269
NA,0,0,1,0,0.469344653801906
0,1,0,0,0,-0.0266546980499229
NA,1,1,1,0,0.712465201907908
NA,0,1,1,0,1.10904020718047
NA,0,0,0,1,-0.942248118833054
NA,1,0,1,0,0.0657209278639267
NA,0,0,1,0,1.48847504637995
NA,1,1,1,1,1.50871857286365
NA,1,0,1,1,2.1265545885842
NA,1,1,1,1,1.00372114405698
1,1,1,1,1,0.284521688141625
NA,1,1,1,0,0.385945429056413
NA,1,1,1,0,-0.269074469251125
NA,1,1,1,1,-2.10051448503503
NA,0,0,0,1,-0.683103101587476
NA,0,0,1,0,-0.0657439659224564
NA,1,1,1,1,1.03561357138038
NA,1,0,0,0,-0.544370652741884
NA,1,1,1,0,0.0941193112513418
NA,0,0,0,0,1.53785521856891
NA,0,0,0,1,-0.302562644014848
NA,0,0,0,0,0.553165927532096
NA,0,1,1,1,0.351427731856896
NA,1,1,1,0,0.228209943274203
NA,0,0,0,0,-0.377612268176986
NA,0,1,1,0,0.550426468712768
NA,0,0,0,1,-0.153925455345489
NA,1,1,1,0,0.833230279644515
NA,0,1,1,0,-1.08962636285808
NA,0,1,1,1,0.228985817263461
NA,1,1,1,0,0.597407755953693
NA,1,1,0,0,0.379347219983398
NA,1,0,0,0,-0.55310106414154
NA,1,1,1,0,-0.583865106159672
NA,1,0,0,0,0.159724032413614
NA,1,1,0,0,0.814316763842638
NA,1,0,1,0,0.533258435927959
NA,1,1,1,0,-0.0596348719427978
NA,0,0,1,0,-0.166016125615872
NA,0,1,0,0,1.79411904881664
0,0,1,0,0,-0.109357523495804
NA,1,1,1,1,0.853679457253578
NA,0,0,0,0,-0.695334927687644
NA,1,1,1,0,0.111273133307633
NA,1,0,0,0,-1.24758025701794
NA,0,1,0,1,-2.54369965783568
NA,1,1,0,0,-0.0474224296050012
NA,0,0,0,0,-0.461263514613964
NA,0,0,0,0,-0.0641494197874972
NA,1,1,1,0,0.263641042477435
NA,1,1,1,1,-0.818164235935683
NA,0,1,1,1,1.23503036499297
NA,1,0,0,1,-0.444119017610316
NA,0,0,1,0,0.300670648847559
NA,0,0,1,1,1.22092050139828
NA,0,0,0,0,-0.776632820804263
0,1,1,0,0,-1.67655657265904
NA,1,1,1,0,-0.306810307511482
NA,1,0,0,0,-1.57222022387372
NA,0,0,0,0,-1.09789319007557
NA,0,0,0,0,-0.835149079280172
NA,1,0,0,0,-1.62837788686252
NA,1,1,1,0,0.822613632601734
NA,0,0,0,0,0.283093498289902
NA,0,0,1,0,0.582079873563407
NA,0,0,1,0,1.22283437988568
NA,1,1,1,0,2.08763347759314
NA,1,0,0,0,-1.84500176706387
NA,0,0,1,0,0.456631193888989
NA,0,1,0,0,1.19775140895528
NA,0,1,0,0,-0.191995478440634
0,0,0,0,1,-0.387461853721947
NA,1,1,1,1,0.979678646387014
NA,0,1,1,0,-1.46478551692774
NA,1,1,1,0,-1.42665643528474
NA,1,1,1,0,0.366483055903282
NA,0,0,1,0,-0.339086866013157
NA,1,1,0,0,0.946773652902586
NA,1,1,1,0,-1.24632094160846
NA,0,1,0,0,0.0205171511380415
NA,0,0,1,0,1.64357786833766
NA,0,0,0,0,0.154795861695298
NA,0,0,1,0,-0.90445671648098
NA,0,0,0,0,-0.569676978499704
NA,0,0,0,0,-0.00683708374997328
0,0,0,0,1,-1.8305490250366
NA,0,0,0,1,-1.23255988377424
NA,1,1,0,1,1.53257793522326
NA,0,1,1,0,1.36411425232975
NA,1,1,1,0,-0.947614552515361
NA,1,1,1,1,3.79915239397474
NA,0,1,1,1,-0.448506872634216
1,0,1,1,0,-0.9412567132378
NA,1,0,1,0,-0.79459249667294
NA,0,1,0,0,-0.894385823543917
NA,0,0,0,0,1.51845288095416
NA,1,0,0,0,0.475488928194659
NA,1,0,1,1,0.955019481355418
NA,1,1,1,1,0.113608418998309
NA,1,0,0,0,0.0396205177533908
NA,1,1,0,1,-0.724837694976126
NA,1,1,1,0,-1.15403197384107
NA,1,1,1,1,0.20921445106521
NA,1,1,0,0,0.750598685117914
NA,0,0,1,0,-0.118492363761835
NA,0,0,0,0,-1.41422904593489
1,1,1,1,0,-0.763590241181114
NA,0,0,0,0,-1.06720014469867
NA,0,0,0,1,0.293086441246823
NA,0,0,0,0,1.22832430911053
NA,0,0,0,0,-0.33810570111136
NA,0,0,0,0,0.652143812484917
NA,1,1,1,1,0.379855675500828
NA,1,1,1,0,-0.249360351362494
NA,0,0,0,1,0.0147978350218168
0,0,0,0,1,-1.38677434313377
NA,0,0,0,0,-1.21532935839852
NA,0,0,0,0,-0.0415902149254391
NA,0,0,0,0,1.14209052789175
NA,0,1,1,1,0.976777411078363
NA,1,1,1,0,1.48125865812822
NA,1,1,1,0,-0.496078738131822
NA,1,1,1,0,1.57418825270231
1,1,0,1,0,-0.0638245139688988
NA,1,1,1,0,0.868540763575421
0,0,0,0,1,-0.862143685202299
NA,0,0,0,0,0.653800649311316
NA,1,0,1,0,-1.22905105582755
NA,1,1,1,1,0.0738283591669491
NA,0,0,1,0,2.61599978057244
NA,0,0,1,0,0.498584624966591
NA,0,1,0,0,0.138121403401777
NA,1,0,0,0,0.153434777385773
NA,1,1,1,1,0.491683002905597
NA,0,0,1,0,0.0545200930875442
NA,0,0,0,0,1.41384159855297
NA,1,0,0,0,-1.83859686248268
NA,0,0,0,0,-0.0788887440659795
NA,1,0,1,1,0.546438011700357
NA,0,1,1,1,0.371881601352614
NA,1,1,1,0,0.517489830434339
NA,0,0,0,0,-0.384668059026182
NA,1,1,1,0,0.686710977099223
NA,1,1,1,1,2.65446507416567
NA,0,0,0,1,-0.835141796135209
NA,0,0,1,1,-3.76867939724342
NA,0,0,1,0,1.27877112395416
NA,0,0,0,0,0.593134770111737
NA,0,0,0,0,-0.352996790509001
NA,0,0,0,0,-0.13319066227899
NA,0,0,0,0,-0.206542996853782
NA,0,0,0,0,-0.552613486711224
NA,0,0,0,0,-0.132134592148699
0,0,0,0,1,0.145780956712726
NA,1,0,1,0,-0.883757356424483
NA,1,1,1,0,0.93518685465893
NA,1,0,0,0,-0.135330587805195
NA,0,0,1,1,-0.049707188605545
NA,0,0,0,0,-1.52054681489995
NA,1,1,1,1,-0.527945021787732
NA,1,0,0,0,-1.28464896410665
NA,1,1,1,0,1.9128529729704
NA,1,0,1,1,-1.82117300771129
NA,1,1,1,0,-2.00973295994788
NA,0,1,0,0,0.133696754745012
NA,1,1,1,0,-1.1493671418917
NA,0,0,0,0,-1.11773930265222
NA,1,1,1,0,1.59680474305689
NA,0,0,0,0,-0.616442642318418
NA,0,0,1,0,0.699460519699736
NA,0,0,0,1,-2.86234341278367
0,0,0,1,0,0.671254006638699
NA,0,0,0,0,-0.0347951070331618
NA,1,1,1,1,-0.199575637104711
NA,0,0,0,0,-0.0317910047163905
NA,0,0,1,1,-1.11679638052353
0,0,1,0,1,-1.21982078606922
NA,0,0,0,0,-1.54793859974663
NA,1,1,1,1,-0.0944519196110749
NA,1,1,1,0,-0.342912236385511
NA,1,1,1,0,0.196842230933931
NA,0,0,0,0,0.221547584436457
NA,0,0,0,0,1.35321234922492
NA,1,1,1,1,-0.685530943958294
NA,1,1,1,0,-0.437909159522276
NA,0,1,0,0,0.788524294783968
1,1,1,1,0,0.393479981227334
NA,0,0,0,0,-0.577070065191332
0,1,0,1,0,0.358721278013121
0,0,0,0,0,-0.732769201378567
NA,0,0,1,0,-0.140838796579548
NA,1,1,1,0,1.05594267626121
NA,0,0,0,0,-0.250076697952488
NA,0,0,0,1,-0.583447480378961
NA,0,0,0,0,-0.487613212915497
